product_id,brand,product_name,fit_type,rise_type,price,mrp,discount_percent,rating,review_count
JN23021,True Religion,Men Bootcut Mid-Rise Jeans,Bootcut,Mid-Rise,1829.0,2999.0,39.01,4.0,63.0
JN23022,True Religion,Straight Fit Mid-Rise Jeans,Straight Fit,Mid-Rise,18199.0,25999.0,30.0,4.0,63.0
JN23024,EVERBLUE,Men Comfort Fit Mid-Rise Jeans,Other/Unspecified,Mid-Rise,2349.0,2599.0,9.62,4.3,264.0
JN23025,EVERBLUE,Men Comfort Fit Mid-Rise Jeans,Other/Unspecified,Mid-Rise,2399.0,2699.0,11.12,4.3,264.0
JN23026,United Colors of Benetton,Men Mid-Rise Regular Fit Jeans,Regular Fit,Mid-Rise,2399.0,2699.0,11.12,4.3,264.0
JN23028,EVERBLUE,Mid-Rise Heavy Fade Jeans,Other/Unspecified,Mid-Rise,2399.0,2699.0,11.12,4.3,264.0
JN23029,Calvin Klein Jeans,Men Slim Fit Jeans,Slim Fit,Not Specified,2399.0,2699.0,11.12,4.3,264.0
JN23033,EVERBLUE,Men Comfort Fit Mid-Rise Jeans,Other/Unspecified,Mid-Rise,2399.0,2699.0,11.12,4.2,130.0
JN23036,EVERBLUE,Men Regular Fit Mid-Rise Jeans,Regular Fit,Mid-Rise,2049.0,2299.0,10.87,4.2,130.0
JN23037,EVERBLUE,Men Comfort Fit Jeans,Other/Unspecified,Not Specified,2349.0,2599.0,9.62,4.2,130.0
JN23038,United Colors of Benetton,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,2349.0,2599.0,9.62,4.2,130.0
JN23040,EVERBLUE,Men Comfort Fit Mid-Rise Jeans,Other/Unspecified,Mid-Rise,2049.0,2299.0,10.87,4.2,130.0
JN23042,EVERBLUE,Men Comfort Fit Mid-Rise Jeans,Other/Unspecified,Mid-Rise,2349.0,2599.0,9.62,3.9,31.0
JN23045,EVERBLUE,Men Comfort Fit Mid-Rise Jeans,Other/Unspecified,Mid-Rise,2399.0,2699.0,11.12,3.9,31.0
JN23046,U.S. Polo Assn. Denim Co.,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,3224.0,4299.0,25.01,3.9,31.0
JN23050,U.S. Polo Assn. Denim Co.,Men Skinny Fit Mid-Rise Jeans,Skinny Fit,Mid-Rise,1393.0,3399.0,59.02,3.8,16.0
JN23053,EVERBLUE,Men Comfort Fit Mid-Rise Jeans,Other/Unspecified,Mid-Rise,2399.0,2699.0,11.12,4.6,5.0
JN23055,United Colors of Benetton,Men Relaxed Fit Mid-Rise Jeans,Relaxed Fit,Mid-Rise,2399.0,2699.0,11.12,4.6,5.0
JN23056,EVERBLUE,Men Regular Fit Mid-Rise Jeans,Regular Fit,Mid-Rise,2049.0,2299.0,10.87,4.6,5.0
JN23057,EVERBLUE,Men Comfort Fit Jeans,Other/Unspecified,Not Specified,2349.0,2599.0,9.62,4.6,5.0
JN23059,EVERBLUE,Men Comfort Fit Mid-Rise Jeans,Other/Unspecified,Mid-Rise,2399.0,2699.0,11.12,3.1,35.0
JN23060,EVERBLUE,Men Comfort Fit Mid-Rise Jeans,Other/Unspecified,Mid-Rise,2049.0,2299.0,10.87,3.1,35.0
JN23062,EVERBLUE,Men Comfort Fit Mid-Rise Jeans,Other/Unspecified,Mid-Rise,2349.0,2599.0,9.62,4.2,42.0
JN23064,United Colors of Benetton,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,2349.0,2599.0,9.62,4.2,42.0
JN23065,EVERBLUE,Men Comfort Fit Mid-Rise Jeans,Other/Unspecified,Mid-Rise,2399.0,2699.0,11.12,4.2,42.0
JN23066,U.S. Polo Assn. Denim Co.,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,3224.0,4299.0,25.01,4.2,42.0
JN23068,U.S. Polo Assn. Denim Co.,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,2999.0,3999.0,25.01,4.0,63.0
JN23071,Flying Machine,Men Skinny Fit Mid-Rise Jeans,Skinny Fit,Mid-Rise,1819.0,2799.0,35.01,4.0,63.0
JN23073,Santonio,Men Plus Size Mid-Rise Jeans,Other/Unspecified,Mid-Rise,4899.0,6999.0,30.0,4.3,264.0
JN23075,United Colors of Benetton,Men Mid-Rise Regular Fit Jeans,Regular Fit,Mid-Rise,1574.0,3499.0,55.02,4.3,264.0
JN23076,Cantabil,Men Regular Fit Mid-Rise Jeans,Regular Fit,Mid-Rise,1709.0,3799.0,55.01,4.3,264.0
JN23077,Cantabil,Men Original Regular Fit Jeans,Regular Fit,Not Specified,1799.0,3999.0,55.01,4.3,264.0
JN23078,Calvin Klein Jeans,Men Slim Fit Jeans,Slim Fit,Not Specified,1799.0,3999.0,55.01,4.3,264.0
JN23079,Cantabil,Men Regular Fit Mid-Rise Jeans,Regular Fit,Mid-Rise,1799.0,3999.0,55.01,4.3,264.0
JN23082,Cantabil,Men Regular Fit Mid-Rise Jeans,Regular Fit,Mid-Rise,1799.0,3999.0,55.01,4.2,130.0
JN23085,Cantabil,Men Regular Fit Mid-Rise Jeans,Regular Fit,Mid-Rise,1484.0,3299.0,55.02,4.2,130.0
JN23086,SPYKAR,Men Slim Fit Low-Rise Jeans,Slim Fit,Low-Rise,2049.0,4099.0,50.01,4.2,130.0
JN23087,United Colors of Benetton,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,2049.0,4099.0,50.01,4.2,130.0
JN23088,SPYKAR,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,1799.0,3599.0,50.01,4.2,130.0
JN23089,SPYKAR,Men Regular Fit Mid-Rise Jeans,Regular Fit,Mid-Rise,1749.0,3499.0,50.01,4.2,130.0
JN23091,SPYKAR,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,1899.0,3799.0,50.01,3.9,31.0
JN23092,SPYKAR,Men Slim Fit Low-Rise Jeans,Slim Fit,Low-Rise,1499.0,2999.0,50.02,3.9,31.0
JN23094,SPYKAR,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,1799.0,3599.0,50.01,3.9,31.0
JN23095,SPYKAR,Men Regular Fit Mid-Rise Jeans,Regular Fit,Mid-Rise,1899.0,3799.0,50.01,3.9,31.0
JN23097,SPYKAR,Men Regular Fit Mid-Rise Jeans,Regular Fit,Mid-Rise,1899.0,3799.0,50.01,4.1,25.0
JN23098,SPYKAR,Men Slim Fit Low-Rise Jeans,Slim Fit,Low-Rise,1399.0,2799.0,50.02,4.1,25.0
JN23103,PENTHOUSES 4446,Men Regular Fit Mid-Rise Jeans,Regular Fit,Mid-Rise,1829.0,2999.0,39.01,4.6,5.0
JN23109,PENTHOUSES 4446,Men Regular Fit Mid-Rise Jeans,Regular Fit,Mid-Rise,805.0,2599.0,69.03,3.1,35.0
JN23110,Celio,Men Straight Fit Mid-Rise Jeans,Straight Fit,Mid-Rise,3999.0,4999.0,20.0,3.1,35.0
JN23112,Celio,Men Straight Fit Jeans,Straight Fit,Not Specified,3999.0,4999.0,20.0,4.2,42.0
JN23113,Numero Uno,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,1999.0,3999.0,50.01,4.2,42.0
JN23115,Numero Uno,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,1350.0,2999.0,54.98,4.2,42.0
JN23116,Numero Uno,Men Regular Fit Mid-Rise Jeans,Regular Fit,Mid-Rise,1999.0,3999.0,50.01,4.2,42.0
JN23118,Numero Uno,Men Regular Fit Mid-Rise Jeans,Regular Fit,Mid-Rise,1899.0,3799.0,50.01,4.0,63.0
JN23119,HERE&NOW,Men Regular Fit Mid-Rise Jeans,Regular Fit,Mid-Rise,1676.0,3899.0,57.01,4.0,63.0
JN23121,StyleCast x Revolte,Men Regular Fit Mid-Rise Jeans,Regular Fit,Mid-Rise,1739.0,3549.0,51.0,4.0,63.0
JN23122,SF JEANS by Pantaloons,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,1739.0,3549.0,51.0,4.0,63.0
JN23124,SF JEANS by Pantaloons,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,1478.0,2899.0,49.02,4.3,264.0
JN23126,United Colors of Benetton,Men Mid-Rise Regular Fit Jeans,Regular Fit,Mid-Rise,2349.0,2599.0,9.62,4.3,264.0
JN23127,Iconic,Men Slim Fit High-Rise Jeans,Slim Fit,High-Rise,3299.0,5499.0,40.01,4.3,264.0
JN23128,Iconic,Men Regular Fit Jeans,Regular Fit,Not Specified,3299.0,5499.0,40.01,4.3,264.0
JN23129,Calvin Klein Jeans,Men Slim Fit Jeans,Slim Fit,Not Specified,3299.0,5499.0,40.01,4.3,264.0
JN23130,Iconic,Men High-Rise Jeans,Other/Unspecified,High-Rise,3299.0,5499.0,40.01,4.3,264.0
JN23131,Park Avenue,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,3299.0,5499.0,40.01,4.3,264.0
JN23133,Park Avenue,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,1275.0,2199.0,42.02,4.2,130.0
JN23136,Park Avenue,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,2309.0,3499.0,34.01,4.2,130.0
JN23137,Park Avenue,Men Slim Fit Jeans,Slim Fit,Not Specified,2309.0,3499.0,34.01,4.2,130.0
JN23143,ColorPlus,Men Regular Fit Mid-Rise Jeans,Regular Fit,Mid-Rise,3199.0,3999.0,20.01,3.8,16.0
JN23144,ColorPlus,Men Regular Fit Mid-Rise Jeans,Regular Fit,Mid-Rise,2659.0,3799.0,30.01,3.8,16.0
JN23146,ColorPlus,Men Regular Fit Mid-Rise Jeans,Regular Fit,Mid-Rise,2519.0,3599.0,30.01,3.8,16.0
JN23147,ColorPlus,Men Regular Fit Mid-Rise Jeans,Regular Fit,Mid-Rise,3279.0,4099.0,20.0,3.8,16.0
JN23148,ColorPlus,Men Regular Fit Mid-Rise Jeans,Regular Fit,Mid-Rise,2309.0,3299.0,30.01,3.8,16.0
JN23149,ColorPlus,Men Regular Fit Mid-Rise Jeans,Regular Fit,Mid-Rise,2589.0,3699.0,30.01,3.8,16.0
JN23150,ColorPlus,Light Fade Mid-Rise Jeans,Other/Unspecified,Mid-Rise,3079.0,4399.0,30.01,3.8,16.0
JN23153,VAN HEUSEN DENIM LABS,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,2969.0,3299.0,10.0,4.6,5.0
JN23154,VAN HEUSEN DENIM LABS,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,1959.0,2799.0,30.01,4.6,5.0
JN23155,United Colors of Benetton,Men Relaxed Fit Mid-Rise Jeans,Relaxed Fit,Mid-Rise,1959.0,2799.0,30.01,4.6,5.0
JN23156,VAN HEUSEN DENIM LABS,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,3419.0,3799.0,10.0,4.6,5.0
JN23157,VAN HEUSEN DENIM LABS,Men Regular Fit Mid-Rise Jeans,Regular Fit,Mid-Rise,2564.0,2849.0,10.0,4.6,5.0
JN23159,Peter England Casuals,Men Skinny Fit Mid-Rise Jeans,Skinny Fit,Mid-Rise,805.0,2599.0,69.03,3.1,35.0
JN23160,Peter England Casuals,Men Regular Fit Mid-Rise Jeans,Regular Fit,Mid-Rise,805.0,2599.0,69.03,3.1,35.0
JN23162,Louis Philippe Jeans,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,4137.0,4649.0,11.01,4.2,42.0
JN23163,ODCC,Men Regular Fit Mid-Rise Jeans,Regular Fit,Mid-Rise,1499.0,2195.0,31.71,4.2,42.0
JN23164,United Colors of Benetton,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,1499.0,2195.0,31.71,4.2,42.0
JN23165,SHOWOFFFF,Men Straight Fit Jeans,Straight Fit,Not Specified,2319.0,5798.0,60.0,4.2,42.0
JN23166,SHOWOFFFF,Men Straight Fit Low-Rise Jeans,Straight Fit,Low-Rise,2999.0,7498.0,60.0,4.2,42.0
JN23168,TQS,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,1664.0,4499.0,63.01,4.0,63.0
JN23171,TQS,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,1553.0,4199.0,63.02,4.0,63.0
JN23172,TQS,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,1627.0,4399.0,63.01,4.0,63.0
JN23174,TQS,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,1664.0,4499.0,63.01,4.3,264.0
JN23175,TQS,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,1553.0,4199.0,63.02,4.3,264.0
JN23176,United Colors of Benetton,Men Mid-Rise Regular Fit Jeans,Regular Fit,Mid-Rise,1553.0,4199.0,63.02,4.3,264.0
JN23177,TQS,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,1590.0,4299.0,63.01,4.3,264.0
JN23178,Tailoraedge,Men Mid-Rise Heavy Fade Jeans,Other/Unspecified,Mid-Rise,1645.0,2990.0,44.98,4.3,264.0
JN23179,Calvin Klein Jeans,Men Slim Fit Jeans,Slim Fit,Not Specified,1645.0,2990.0,44.98,4.3,264.0
JN23180,Tailoraedge,Men Relaxed Fit Mid-Rise Jeans,Relaxed Fit,Mid-Rise,1645.0,2990.0,44.98,4.3,264.0
JN23181,Tramarossa,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,1645.0,2990.0,44.98,4.3,264.0
JN23183,Tramarossa,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,1275.0,2199.0,42.02,4.2,130.0
JN23184,Snitch,Men Tapered Fit Jeans,Tapered Fit,Not Specified,1275.0,2199.0,42.02,4.2,130.0
JN23186,Snitch,Men Regular Fit Mid-Rise Jeans,Regular Fit,Mid-Rise,2309.0,3499.0,34.01,4.2,130.0
JN23187,Versace Jeans Couture,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,30375.0,40500.0,25.0,4.2,130.0
JN23188,United Colors of Benetton,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,30375.0,40500.0,25.0,4.2,130.0
JN23189,Versace Jeans Couture,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,25125.0,33500.0,25.0,4.2,130.0
JN23190,Tailoraedge,Men Tapered Fit Mid-Rise Jeans,Tapered Fit,Mid-Rise,1999.0,3699.0,45.96,4.2,130.0
JN23192,Tailoraedge,Men Tapered Fit Mid-Rise Jeans,Tapered Fit,Mid-Rise,1999.0,3699.0,45.96,3.9,31.0
JN23198,Tailoraedge,Men Tapered Fit Mid-Rise Jeans,Tapered Fit,Mid-Rise,1999.0,3699.0,45.96,4.1,25.0
JN23203,TQS,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,1627.0,4399.0,63.01,4.6,5.0
JN23204,TQS,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,1664.0,4499.0,63.01,4.6,5.0
JN23205,United Colors of Benetton,Men Relaxed Fit Mid-Rise Jeans,Relaxed Fit,Mid-Rise,1664.0,4499.0,63.01,4.6,5.0
JN23206,TQS,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,1553.0,4199.0,63.02,4.6,5.0
JN23207,TQS,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,1590.0,4299.0,63.01,4.6,5.0
JN23209,Tailoraedge,Men Mid-Rise Heavy Fade Jeans,Other/Unspecified,Mid-Rise,1645.0,2990.0,44.98,3.1,35.0
JN23210,Tailoraedge,Men Relaxed Fit Mid-Rise Jeans,Relaxed Fit,Mid-Rise,1645.0,2990.0,44.98,3.1,35.0
JN23212,Tramarossa,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,1623.0,2799.0,42.02,4.2,42.0
JN23215,Snitch,Men Tapered Fit Jeans,Tapered Fit,Not Specified,1623.0,2799.0,42.02,4.2,42.0
JN23216,Snitch,Men Regular Fit Mid-Rise Jeans,Regular Fit,Mid-Rise,1623.0,2799.0,42.02,4.2,42.0
JN23218,Versace Jeans Couture,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,30375.0,40500.0,25.0,4.0,63.0
JN23219,Versace Jeans Couture,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,25125.0,33500.0,25.0,4.0,63.0
JN23221,Tailoraedge,Men Tapered Fit Mid-Rise Jeans,Tapered Fit,Mid-Rise,1999.0,3699.0,45.96,4.0,63.0
JN23224,Tailoraedge,Men Tapered Fit Mid-Rise Jeans,Tapered Fit,Mid-Rise,1999.0,3699.0,45.96,4.3,264.0
JN23226,United Colors of Benetton,Men Mid-Rise Regular Fit Jeans,Regular Fit,Mid-Rise,1999.0,3699.0,45.96,4.3,264.0
JN23229,Calvin Klein Jeans,Men Slim Fit Jeans,Slim Fit,Not Specified,1999.0,3699.0,45.96,4.3,264.0
JN23234,PENTHOUSES 4446,Men Regular Fit Mid-Rise Jeans,Regular Fit,Mid-Rise,1999.0,3699.0,45.96,4.2,130.0
JN23236,PENTHOUSES 4446,Regular Fit Mid-Rise Jeans,Regular Fit,Mid-Rise,2309.0,3499.0,34.01,4.2,130.0
JN23237,PENTHOUSES 4446,Men Regular Fit Mid-Rise Jeans,Regular Fit,Mid-Rise,2309.0,3499.0,34.01,4.2,130.0
JN23239,PENTHOUSES 4446,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,2309.0,3499.0,34.01,4.2,130.0
JN23242,PENTHOUSES 4446,Men Regular Fit Mid-Rise Jeans,Regular Fit,Mid-Rise,2079.0,3999.0,48.01,3.9,31.0
JN23248,Cantabil,Slim Fit Light Fade Jeans,Slim Fit,Not Specified,1709.0,3799.0,55.01,4.1,25.0
JN23249,Cantabil,Men Straight Fit Jeans,Straight Fit,Not Specified,1799.0,3999.0,55.01,4.1,25.0
JN23253,Hubberholme,Men Relaxed Fit Mid-Rise Jeans,Relaxed Fit,Mid-Rise,1440.0,3999.0,63.99,4.6,5.0
JN23254,Crocodile,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,2124.0,2499.0,15.01,4.6,5.0
JN23255,United Colors of Benetton,Men Relaxed Fit Mid-Rise Jeans,Relaxed Fit,Mid-Rise,2124.0,2499.0,15.01,4.6,5.0
JN23256,Canary London,Men Low-Rise Jeans,Other/Unspecified,Low-Rise,1599.0,3999.0,60.02,4.6,5.0
JN23257,Numero Uno,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,2099.0,3499.0,40.01,4.6,5.0
JN23259,Numero Uno,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,1559.0,2599.0,40.02,3.1,35.0
JN23260,Numero Uno,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,1799.0,2999.0,40.01,3.1,35.0
JN23262,Hubberholme,Men Straight Fit Jeans,Straight Fit,Not Specified,1418.0,3299.0,57.02,4.2,42.0
JN23263,Canary London,Men Slim Fit Low-Rise Jeans,Slim Fit,Low-Rise,1599.0,3999.0,60.02,4.2,42.0
JN23265,Canary London,Slim Fit Low-Rise Jeans,Slim Fit,Low-Rise,1599.0,3999.0,60.02,4.2,42.0
JN23266,Canary London,Men Slim Fit Light Fade Jeans,Slim Fit,Not Specified,1599.0,3999.0,60.02,4.2,42.0
JN23268,SF JEANS by Pantaloons,Men Skinny Fit Mid-Rise Jeans,Skinny Fit,Mid-Rise,1499.0,1999.0,25.01,4.0,63.0
JN23269,Hubberholme,Men Relaxed Fit Mid-Rise Jeans,Relaxed Fit,Mid-Rise,1563.0,3399.0,54.02,4.0,63.0
JN23271,THE BEAR HOUSE,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,1829.0,2999.0,39.01,4.0,63.0
JN23272,Crimsoune Club,Mid-Rise Stretchable Jeans,Other/Unspecified,Mid-Rise,1449.0,2899.0,50.02,4.0,63.0
JN23274,Louis Philippe Jeans,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,2483.0,3599.0,31.01,4.3,264.0
JN23275,Forca,Men Tapered Fit Mid-Rise Jeans,Tapered Fit,Mid-Rise,1494.0,2299.0,35.02,4.3,264.0
JN23276,United Colors of Benetton,Men Mid-Rise Regular Fit Jeans,Regular Fit,Mid-Rise,1494.0,2299.0,35.02,4.3,264.0
JN23277,Peter England Casuals,Men Regular Fit Mid-Rise Jeans,Regular Fit,Mid-Rise,1494.0,2299.0,35.02,4.3,264.0
JN23280,Peter England Casuals,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,1494.0,2299.0,35.02,4.3,264.0
JN23281,Forca,Men Tapered Fit Cotton Jeans,Tapered Fit,Not Specified,1949.0,2999.0,35.01,4.3,264.0
JN23283,Forca,Men Tapered Fit Mid-Rise Jeans,Tapered Fit,Mid-Rise,1949.0,2999.0,35.01,4.2,130.0
JN23284,Peter England Casuals,Men Stretchable Cotton Jeans,Other/Unspecified,Not Specified,1949.0,2999.0,35.01,4.2,130.0
JN23286,Peter England Casuals,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,2309.0,3499.0,34.01,4.2,130.0
JN23287,JADE BLUE,Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,2239.0,3199.0,30.01,4.2,130.0
JN23288,United Colors of Benetton,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,2239.0,3199.0,30.01,4.2,130.0
JN23289,JADE BLUE,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,2239.0,3199.0,30.01,4.2,130.0
JN23290,JADE BLUE,Men Straight Fit Mid-Rise Jeans,Straight Fit,Mid-Rise,2099.0,2999.0,30.01,4.2,130.0
JN23292,JADE BLUE,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,2309.0,3299.0,30.01,3.9,31.0
JN23295,BUNCH OF BAD,Men Regular Fit Jeans,Regular Fit,Not Specified,1279.0,1599.0,20.01,3.9,31.0
JN23296,SZN,Men Regular Fit Jeans,Regular Fit,Not Specified,415.0,1299.0,68.05,3.9,31.0
JN23298,SZN,Men Regular Fit Mid-Rise Jeans,Regular Fit,Mid-Rise,415.0,1299.0,68.05,4.1,25.0
JN23299,SZN,Men Jogger Mid-Rise Jeans,Other/Unspecified,Mid-Rise,519.0,1299.0,60.05,4.1,25.0
JN23303,Metronaut,Men Jeans,Other/Unspecified,Not Specified,470.0,1299.0,63.82,4.6,5.0
JN23304,Metronaut,Men Boyfriend Fit Jeans,Other/Unspecified,Not Specified,470.0,1299.0,63.82,4.6,5.0
JN23307,Metronaut,Men Jogger Jeans,Other/Unspecified,Not Specified,470.0,1299.0,63.82,4.6,5.0
JN23309,Metronaut,Men Relaxed Fit Jeans,Relaxed Fit,Not Specified,470.0,1299.0,63.82,3.1,35.0
JN23310,Metronaut,Men Jeans,Other/Unspecified,Not Specified,470.0,1299.0,63.82,3.1,35.0
JN23312,Metronaut,Men Jeans,Other/Unspecified,Not Specified,470.0,1299.0,63.82,4.2,42.0
JN23316,THE BEAR HOUSE,Men Skinny Fit Jeans,Skinny Fit,Not Specified,470.0,1299.0,63.82,4.2,42.0
JN23318,CINOCCI,Men Baggy Fit Jeans,Other/Unspecified,Not Specified,1484.0,2699.0,45.02,4.0,63.0
JN23319,CINOCCI,Men Relaxed Fit Jeans,Relaxed Fit,Not Specified,1429.0,2599.0,45.02,4.0,63.0
JN23321,SHOWOFF,Men Low-Rise Jeans,Other/Unspecified,Low-Rise,3319.0,8298.0,60.0,4.0,63.0
JN23322,SHOWOFF,Men Tapered Fit Low-Rise Jeans,Tapered Fit,Low-Rise,2919.0,7298.0,60.0,4.0,63.0
JN23324,SHOWOFF,Men Straight Fit Low-Rise Jeans,Straight Fit,Low-Rise,2639.0,6598.0,60.0,4.3,264.0
JN23325,SHOWOFF,Men Tapered Fit Low-Rise Jeans,Tapered Fit,Low-Rise,2999.0,7498.0,60.0,4.3,264.0
JN23326,United Colors of Benetton,Men Mid-Rise Regular Fit Jeans,Regular Fit,Mid-Rise,2999.0,7498.0,60.0,4.3,264.0
JN23327,SHOWOFF,Men Low-Rise Jeans,Other/Unspecified,Low-Rise,3279.0,8198.0,60.0,4.3,264.0
JN23328,SHOWOFF,Men Straight Fit Low-Rise Jeans,Straight Fit,Low-Rise,2319.0,5798.0,60.0,4.3,264.0
JN23329,Calvin Klein Jeans,Men Slim Fit Jeans,Slim Fit,Not Specified,2319.0,5798.0,60.0,4.3,264.0
JN23330,SHOWOFF,Men Tapered Fit Low-Rise Jeans,Tapered Fit,Low-Rise,2399.0,5998.0,60.0,4.3,264.0
JN23331,SHOWOFF,Men Straight Fit Low-Rise Jeans,Straight Fit,Low-Rise,2039.0,5098.0,60.0,4.3,264.0
JN23334,fineblu,Men High-Rise Jeans,Other/Unspecified,High-Rise,1689.0,2599.0,35.01,4.2,130.0
JN23337,Metronaut,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,470.0,1299.0,63.82,4.2,130.0
JN23338,United Colors of Benetton,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,470.0,1299.0,63.82,4.2,130.0
JN23339,Metronaut,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,469.0,1299.0,63.9,4.2,130.0
JN23342,Pepe Jeans,Men Slim Fit Low-Rise Jeans,Slim Fit,Low-Rise,2279.0,3799.0,40.01,3.9,31.0
JN23343,Pepe Jeans,Men Slim Fit Low-Rise Jeans,Slim Fit,Low-Rise,2759.0,4599.0,40.01,3.9,31.0
JN23345,Pepe Jeans,Men Slim Fit Jeans,Slim Fit,Not Specified,2759.0,4599.0,40.01,3.9,31.0
JN23346,SZN,Men Jogger Jeans,Other/Unspecified,Not Specified,519.0,1299.0,60.05,3.9,31.0
JN23348,SZN,Men Jeans,Other/Unspecified,Not Specified,506.0,1299.0,61.05,4.1,25.0
JN23353,Flying Machine,Men Skinny Fit Jeans,Skinny Fit,Not Specified,1524.0,2499.0,39.02,4.6,5.0
JN23354,Flying Machine,Tapered Fit Light Fade Jeans,Tapered Fit,Not Specified,1919.0,2999.0,36.01,4.6,5.0
JN23355,United Colors of Benetton,Men Relaxed Fit Mid-Rise Jeans,Relaxed Fit,Mid-Rise,1919.0,2999.0,36.01,4.6,5.0
JN23356,Iconic,Men Slim Fit Jeans,Slim Fit,Not Specified,3299.0,5499.0,40.01,4.6,5.0
JN23357,StyleCast x Revolte,Men Cotton Heavy Fade Jeans,Other/Unspecified,Not Specified,2039.0,4249.0,52.01,4.6,5.0
JN23359,StyleCast x Revolte,Men Regular Fit Jeans,Regular Fit,Not Specified,1991.0,4149.0,52.01,3.1,35.0
JN23360,StyleCast x Revolte,Men Wide Leg Jeans,Wide Leg,Not Specified,1739.0,3549.0,51.0,3.1,35.0
JN23362,StyleCast x Revolte,Men Straight Fit Jeans,Straight Fit,Not Specified,1739.0,3549.0,51.0,4.2,42.0
JN23363,StyleCast x Revolte,Wide Leg Cargo Styles Jeans,Wide Leg,Not Specified,2183.0,4549.0,52.01,4.2,42.0
JN23364,United Colors of Benetton,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,2183.0,4549.0,52.01,4.2,42.0
JN23365,Octave,Mid-Rise Stretchable Jeans,Other/Unspecified,Mid-Rise,1559.0,2399.0,35.01,4.2,42.0
JN23366,Octave,Men Slim Fit Jeans,Slim Fit,Not Specified,1624.0,2499.0,35.01,4.2,42.0
JN23368,HERE&NOW,Mid-Rise Regular Fit  Jeans,Regular Fit,Mid-Rise,1597.0,3399.0,53.02,4.0,63.0
